answer,question,is_labeled,question_similaries
"Trước kia đã chẩn đoán là viêm tai xương chũm cấp tính thì phương pháp điều trị duy nhất là phẫu thuật khoét rộng xương chũm kết hợp điều trị nội khoa bằng kháng sinh toàn thân cùng với chống viêm. Ngày nay, với thế hệ kháng sinh đa dạng và hiệu quả, một số trường hợp viêm tai xương chũm có thể điều trị nội khoa bằng thuốc tiêm sau khi đã trích rạch mở rộng lỗ dẫn lưu ở màng nhĩ có sự theo dõi chặt chẽ của thầy thuốc tai mũi họng.
Bệnh lý viêm tai xương chũm mạn tính nên phẫu thuật sớm để bảo tồn sức nghe và tránh viêm nhiễm tái phát.
Nguyên tắc điều trị
Điều trị nội: kháng sinh phổ rộng, liều cao ngay từ đầu.
Phẫu thuật kịp thời nếu cần để tránh biến chứng.
Phẫu thuật khi túi mủ đã hình thành, hoặc bệnh tích xương đã nặng (mất vách ngăn tế bào), khi các triệu chứng toàn thân và chức năng kéo dài: sốt, mệt nhọc, mất ngủ, đau đầu, điếc...
Điều trị cụ thể: điều trị nội hay ngoại khoa tùy vào triệu chứng, diễn tiến bệnh. Bên cạnh dùng thuốc có thể xem xét điều trị ngoại khoa:
Mở sào bào dẫn lưu mủ và làm sạch mô viêm, tạo sự thông thương giữa tai giữa và các tế bào chũm.
Phẫu thuật cắt bỏ hoàn toàn xương chũm có thể được tiến hành nếu điều trị bằng thuốc kháng sinh không hiệu quả.
Ngoài ra còn có các phương pháp phẫu thuật khác như phẫu thuật loại bỏ tế bào xương chũm và cắt bỏ, chỉnh sửa xương chũm
",Các biện pháp điều trị bệnh Viêm xương tai chũm,1,"['Nguyên tắc điều trị trong bệnh Viêm tai xương chũm là gì ?', 'Bệnh Viêm tai xương chũm có phẫu thuật được không ?']"
"Viêm cơ, áp xe cơ nhiễm khuẩn là tổn thương viêm hoặc áp xe tại cơ vân do vi khuẩn gây nên. Bệnh thường khởi phát khi có các vết thương ở da gây viêm nhiễm, sau khi thực hiện các thủ thuật trên da không được đảm bảo vệ sinh, vô khuẩn.

Bệnh viêm, áp xe cơ rất nguy hiểm, có thể gây nhiễm khuẩn huyết, nguy cơ tử vong cao, điều trị khó khăn.","Tổng quan bệnh Viêm cơ, áp xe cơ",1,"['Viêm cơ, áp xe cơ là bệnh lý gì ?', 'Bệnh Viêm cơ, áp xe cơ có nguy hiểm không ?']"
"Nguyên nhân chính gây ra viêm cơ, áp xe cơ là do sự xâm nhập của vi khuẩn vào cơ vân thông qua các vết rách hoặc trầy xước trên da không được vệ sinh sạch sẽ. Người bệnh có thể bị nhiễm khi các vết trầy xước tiếp xúc với vi khuẩn trong điều kiện ô nhiễm, với các dụng cụ mất vệ sinh.

Ngoài ra, việc thực hiện thủ thuật như tiêm truyền, châm cứu, phẫu thuật khi chưa được sát khuẩn da kỹ càng, dụng cụ không đảm bảo vô trùng, tiệt trùng khi can thiệp trên da đã làm cho vi khuẩn có đường xâm nhập hoàn hảo và bên trong cơ gây nên các viêm cơ và áp xe.","Nguyên nhân bệnh Viêm cơ, áp xe cơ là gì ?",1,"['Nguyên nhân phổ biến gây ra bệnh Viêm cơ, áp xe cơ là gì ?']"
"Viêm cơ, áp xe cơ có thể xuất hiện tại bất kỳ vị trí nào của cơ thể. Trên các bệnh nhân mắc các hội chứng suy giảm miễn dịch, viêm cơ áp xe cơ có thể xuất hiện tại nhiều cơ trên cơ thể.

Các triệu chứng xuất hiện khi viêm cơ, áp xe cơ gồm có: Sưng cơ, đau cơ, tấy đỏ. Thời gian sau đó nếu không được điều trị, diễn biến bệnh sẽ tăng lên với cảm giác rất đau, căng tức khi ấn xuống, chọc hút ra mủ. Nếu để lâu hơn bệnh sẽ diễn biến nặng lên gây viêm các khớp lân cận, bệnh nhân sốt cao, sốt liên tục, ý thức thay đổi, có thể dẫn đến nhiễm khuẩn huyết gây ảnh hưởng đến tính mạng.","Triệu chứng bệnh Viêm cơ, áp xe cơ biểu hiện như thế nào ?",1,"['Bệnh Viêm cơ, áp xe cơ sảy ra ở vị trí nào của cơ thể ?']"
"Viêm cơ, áp xe gặp ở mọi đối tượng không phân biệt độ tuổi. Bệnh hay gặp nhất ở những người có hệ thống miễn dịch bị suy giảm như trong bệnh HIV, các bệnh tự miễn như lupus ban đỏ hệ thống, đái tháo đường, viêm đa cơ hệ thống, xơ cứng bì, các trường hợp sử dụng các loại thuốc ức chế miễn dịch kéo dài trong điều trị bệnh.

Người già, trẻ em, những đối tượng suy dinh dưỡng, cơ thể suy kiệt, mắc các bệnh các tính, những người làm việc trong môi trường độc hại là một trong những người dễ mắc bệnh nhất.","Đối tượng nào có thể mắc bệnh Viêm cơ, áp xe cơ ?",1,"['Những người có bệnh nền gì dễ mắc bệnh Viêm cơ, áp xe cơ ?']"
"Ăn uống đầy đủ chất dinh dưỡng, tập thể dục thường xuyên, không sử dụng rượu bia và hút thuốc lá nhằm nâng cao hệ thống miễn dịch của cơ thể. Khi có các vết thương trên da cần vệ sinh sạch sẽ, đảm bảo vô trùng khi thực hiện các thủ thuật can thiệp. Điều trị tích cực các bệnh lý tự miễn của cơ thể như đái tháo đường, lupus ban đỏ hệ thống. Khi xuất hiện các triệu chứng cần đến khám tại cơ sở y tế khi có biện pháp điều trị phù hợp, không để bệnh diễn biến nặng sẽ khó khăn trong việc điều trị.","Phòng ngừa bệnh Viêm cơ, áp xe cơ",1,"['Cần tuân thủ những điều gì để phòng ngừa bệnh Viêm cơ, áp xe cơ ?', 'Cần điều trị tích cực các bệnh lý gì để phòng ngừa bệnh Viêm cơ, áp xe cơ ?']"
"Khi người bệnh đến khám chuyên khoa, bác sĩ sẽ kết hợp giữa biểu hiện lâm sàng của người bệnh và hỏi bệnh như thời gian đau, tình trạng, vị trí đau xác định bệnh. Sau đó, bác sĩ sẽ hướng dẫn người bệnh thực hiện các xét nghiệm chuyên khoa như:


	Xét nghiệm máu kiểm tra trong trường hợp viêm như công thức máu, định lượng CRP, Fibrinogen, máu lắng. Kiểm tra cấy máu tìm vi khuẩn hoặc chọc hút tại vị trí viêm, áp xe tìm vi khuẩn để xác định nguyên nhân và điều trị phù hợp.
	Kiểm tra bằng kỹ thuật chẩn đoán hình ảnh mang lại giá trị cao như siêu âm cơ tìm tổn thương và đánh giá mức độ tổn thương, chụp cắt lớp vi tính xác định tổn thương đồng thời xác định mức độ xâm lấn của tổn thương giúp cho bác sĩ thấy rõ được các hình ảnh tổn thương xương, mô mềm đồng thời đánh giá được mức độ tổn thương để có phương pháp điều trị phù hợp nhất.","Các biện pháp chẩn đoán bệnh Viêm cơ, áp xe cơ",1,"['Chẩn đoán bệnh Viêm cơ, áp xe cơ dựa vào những loại tiêu chuẩn gì ?', 'Có những xét nghiệm cận lâm sàng nào giúp chẩn đoán bệnh Viêm cơ, áp xe cơ ?']"
"Việc phát hiện và điều trị bệnh viêm cơ, áp xe cơ rất quan trọng, cần thực hiện theo chỉ định của bác sĩ. Tuyệt nhiên không để bệnh lâu, bệnh diễn biến xấu sẽ gây hậu quả nghiêm trọng. Các biện pháp điều trị hiện nay thường sử dụng như:
Điều trị nội khoa theo chỉ định của bác sĩ: Điều trị bằng kháng sinh theo chỉ định. Tuyệt đối chỉ được dùng kháng sinh theo chỉ định của bác sĩ sau khi có kết quả xét nghiệm. Việc dùng thuốc bừa bãi không những không điều trị được bệnh mà còn tăng nguy cơ vi khuẩn kháng thuốc làm thất bại trong việc điều trị.
	Điều trị nâng cao thể trạng cho người bệnh, tăng cường khả năng miễn dịch giúp tăng khả năng điều trị của người bệnh.
	Trong quá trình điều trị cần kiểm tra thường xuyên nhằm đánh giá khả năng phục hồi và tiến triển bệnh để có phương án điều trị phù hợp.
","Các biện pháp điều trị bệnh Viêm cơ, áp xe cơ",1,"['Hiện nay có những phương pháp nào giúp điều trị bệnh Viêm cơ, áp xe cơ ?', 'Cần lưu ý gì khi điều trị bệnh Viêm cơ, áp xe cơ ?']"
"Viêm đường hô hấp dưới là gì? Viêm đường hô hấp dưới là hội chứng bao gồm tất cả các bệnh lý liên quan đến đường hô hấp dưới (khí quản, phế quản, tiểu phế quản và phổi) không phải lao. Bệnh có thể nguy hiểm đến tính mạng nếu không được chẩn đoán và điều trị đúng cách.
Các bệnh chính khi nhắc tới viêm đường hô hấp dưới:
Viêm phế quản: Niêm mạc phế quản bị kích thích phồng lên, tăng tiết dịch nhầy làm bịt tắc phế quản. Viêm phế quản được chia thành hai loại:
Viêm phế quản cấp tính: là tình trạng viêm cấp tính niêm mạc phế quản khi tiếp xúc với các tác nhân có hại từ môi trường bên ngoài, thường kéo dài trong vài tuần.
Viêm phế quản mãn tính: là tình trạng viêm nhiễm tại phế quản kéo dài hoặc tái phát lại nhiều lần, có thể diễn biến nhiều tháng hoặc nhiều năm.
Viêm phổi: Các tổ chức chính ở phổi, đặc biệt các phế nang (đơn vị giúp phổi trao đổi khí), bị tổn thương nghiêm trọng khiến dưỡng khí không thể đi vào máu.
Viêm tiểu phế quản: Siêu vi khuẩn gây viêm và khiến chất nhờn tích tụ trong đường hô hấp, khiến người bệnh khó thở. Bệnh thường chỉ xảy ra ở trẻ em dưới 12 tháng tuổi, khi các tiểu phế quản chưa phát triển toàn diện.
",Tổng quan bệnh Viêm đường hô hấp dưới,1,"['Viêm đường hô hấp dưới là bệnh lý gì ?', 'Viêm đường hô hấp dưới gồm những bệnh lý gì ?']"
"Nguyên nhân hàng đầu dẫn tới viêm đường hô hấp dưới là do nhiễm khuẩn. Đặc biệt vào thời điểm giao mùa, khi cơ thể dễ bị tổn thương nhất do những thay đổi để thích nghi với môi trường.
Nhiễm khuẩn đường hô hấp dưới là gì? Đây là một thuật ngữ y học (có tên tiếng Anh là lower respiratory tract infection-LRTI) thường chủ yếu do vi khuẩn và virus gây ra.
Nhiễm khuẩn đường hô hấp dưới do vi khuẩn
	Các vi khuẩn điển hình:
	Haemophilus influenzae.
	Streptococcus pneumoniae (phế cầu khuẩn ).
	Moraxella catarrhalis.
Các vi khuẩn không điển hình:
	Mycoplasma pneumoniae.
	Chlamydia pneumoniae.
	Legionella pneumophila.
Nhiễm khuẩn đường hô hấp dưới do virus
	Các virus á cúm (Parainfluenza Virus ).
	Virus cúm A và B.
	Adenovirus, Rhinovirus.
	Các virus hợp bào hô hấp (respiratory syncytial virus ).
Các loại vi khuẩn và virus này thường tồn tại dưới dạng mầm bệnh ở trẻ vị thành niên và thanh niên, đặc biệt là phế cầu khuẩn. Vi khuẩn này là nguyên nhân thường gặp dẫn tới viêm phổi và viêm phế quản. Ở người trưởng thành và lớn tuổi, các vi khuẩn Gram âm và Legionella là nguyên nhân chính dẫn tới nhiễm khuẩn đường hô hấp dưới. Đặc biệt những người hút thuốc có tỷ lệ viêm đường hô hấp cao do hệ thống niêm mạc bị tổn thương, tạo điều kiện dễ dàng cho các virus Klebsiella pneumoniae tấn công.
Ngoài lý do là vi khuẩn và virus, viêm đường hô hấp dưới có thể do các nguyên nhân khác gây nên, gồm: các tác nhân lý hoá như không khí lạnh, chất kích ứng ở dạng khí, bụi, hoá chất, khói thuốc lá, khói xe,… 
",Nguyên nhân chủ yếu bệnh Viêm đường hô hấp dưới là gì ?,1,"['Những loại vi khuẩn nào thường gây ra bệnh Viêm đường hô hấp dưới ?', 'Những loại Virus nào thường gây ra bệnh Viêm đường hô hấp dưới ?']"
"Triệu chứng viêm đường hô hấp dưới thường thể hiện qua:
	Triệu chứng liên quan đến khí quản: khàn giọng, khó nói.
	Triệu chứng liên quan đến phế quản: ho khan, ho kèm theo đờm, nặng tức ngực.
	Triệu chứng liên quan đến tiểu phế quản: khó thở, thở khò khè, thở rít.
	Triệu chứng tổn thương phổi: khó thở, đau ngực khi hít sâu, ho khạc đờm, ho ra máu.
Triệu chứng viêm đường hô hấp dưới cụ thể với từng loại bệnh:
Triệu chứng viêm phế quản cấp tính
Giai đoạn ủ bệnh: Sau khi tiếp xúc với virus, người bệnh sẽ có thời gian từ một đến ba ngày ủ bệnh và không có triệu chứng gì trong thời gian này.
Giai đoạn viêm long đường hô hấp trên: trong giai đoạn này, bệnh nhân có các triệu chứng của viêm đường hô hấp trên như:
	Hắt hơi.
	Sổ mũi.
	Đau họng.
	Sốt nhẹ.
	Mệt mỏi, đau nhức cơ, khớp.
	Giai đoạn viêm phế quản cấp: Bệnh nhân sẽ có các triệu chứng sau:
Ban đầu là ho khan, sau đó ho kèm theo đờm (đờm có thể có màu trắng, vàng, đục hoặc đôi khi kèm theo máu ).
Đau rát xương ức khi ho.
Triệu chứng viêm phế quản mãn tính
Triệu chứng thay đổi khác nhau tùy giai đoạn:
	Giai đoạn mới bắt đầu triệu chứng xuất hiện là ho và khạc ra đờm. Ho xảy ra từng đợt, nhiều lần trong năm, đặc biệt khi trời lạnh hoặc thời tiết thay đổi, có thể ho khan hoặc ho kèm đờm có màu trắng và bọt. Khi tình trạng ho kéo dài nhiều ngày, đờm sẽ đặc hơn, có màu vàng và mủ.
	Giai đoạn muộn hơn bệnh nhân sẽ cảm thấy khó thở, nặng nề như bị đè nén trong lồng ngực.
	Ngoài ra còn một số triệu chứng không thường xuyên khác có thể kể đến như sút cân, da dẻ xanh xao, tim đập nhanh.
Triệu chứng viêm phổi
Tuỳ vào tác nhân gây bệnh mà triệu chứng và tiến triển của bệnh có thể thay đổi khác nhau đôi chút.
Viêm phổi do tác nhân vi khuẩn điển hình: bệnh nhân có triệu chứng:
Rét run.
Sốt cao trên 39ºC, kèm theo ho khạc đờm và đau tức màng phổi.
Khó thở.
Nhịp thở nhanh trên 30 lần/phút.
Có thể xuất hiện những mụn nước ở môi.
Viêm phổi do tác nhân vi khuẩn không điển hình hoặc virus: Đa phần xảy ra ở trẻ em và người lớn tuổi, với những triệu chứng âm thầm hơn:
Sốt nhẹ.
Nhức đầu.
Ho khan.
Mệt mỏi.Đối với viêm phổi mãn tính: khói thuốc là nguyên nhân hàng đầu.
",Triệu chứng bệnh Viêm đường hô hấp dưới,1,"['Những triệu chứng điển hình của bệnh Viêm đường hô hấp dưới là gì ?', 'Viêm đường hô hấp dưới gồm có những giai đoạn nào ?']"
