question1,question2,label
"Bệnh nhân bị u não có thể sống được bao lâu ạ?","Các yếu tố nào ảnh hưởng đến tuổi thọ bệnh nhân sau khi điều trị u não ?",1
"Bệnh nhân bị u não có thể sống được bao lâu ạ?","Tỷ lệ sống thêm của bệnh nhân u não sau điều trị là bao nhiêu ?",1
"Bệnh nhân bị u não có thể sống được bao lâu ạ?","U màng não có thể điều trị khỏi hoàn toàn không ?",1
"Tuổi thọ  bệnh nhân bị ảnh hưởng như thế nào sau khi điều trị u não ?","Sau điều trị u não, bệnh có thể tái phát lại được không ?",1
"Tuổi thọ  bệnh nhân bị ảnh hưởng như thế nào sau khi điều trị u não ?","Các yếu tố nào ảnh hưởng đến tuổi thọ bệnh nhân sau khi điều trị u não ?",1
"Tuổi thọ  bệnh nhân bị ảnh hưởng như thế nào sau khi điều trị u não ?","Tỷ lệ sống thêm của bệnh nhân u não sau điều trị là bao nhiêu ?",1
"Tuổi thọ  bệnh nhân bị ảnh hưởng như thế nào sau khi điều trị u não ?","U màng não có thể điều trị khỏi hoàn toàn không ?",1
"Sau điều trị u não, bệnh có thể tái phát lại được không ?","Các yếu tố nào ảnh hưởng đến tuổi thọ bệnh nhân sau khi điều trị u não ?",1
"Sau điều trị u não, bệnh có thể tái phát lại được không ?","Tỷ lệ sống thêm của bệnh nhân u não sau điều trị là bao nhiêu ?",1
"Sau điều trị u não, bệnh có thể tái phát lại được không ?","U màng não có thể điều trị khỏi hoàn toàn không ?",1
"Các yếu tố nào ảnh hưởng đến tuổi thọ bệnh nhân sau khi điều trị u não ?","Tỷ lệ sống thêm của bệnh nhân u não sau điều trị là bao nhiêu ?",1
"Các yếu tố nào ảnh hưởng đến tuổi thọ bệnh nhân sau khi điều trị u não ?","U màng não có thể điều trị khỏi hoàn toàn không ?",1
"Tỷ lệ sống thêm của bệnh nhân u não sau điều trị là bao nhiêu ?","U màng não có thể điều trị khỏi hoàn toàn không ?",1
"Bác sỹ có thể tư vấn giúp tôi trường hợp tinh hoàn trong ổ bụng và các yếu tố nguy cơ như thế nào ạ?","Tinh hoàn bình thường ở trẻ phát triển như thế nào ?",1
"Bác sỹ có thể tư vấn giúp tôi trường hợp tinh hoàn trong ổ bụng và các yếu tố nguy cơ như thế nào ạ?","Tinh hoàn ẩn ở trẻ hình thành như thế nào ?",1
"Bác sỹ có thể tư vấn giúp tôi trường hợp tinh hoàn trong ổ bụng và các yếu tố nguy cơ như thế nào ạ?","Tinh hoàn ẩn là bệnh lý gì ?",1
"Bác sỹ có thể tư vấn giúp tôi trường hợp tinh hoàn trong ổ bụng và các yếu tố nguy cơ như thế nào ạ?","Biến chứng của bệnh lý tinh hoàn trong ổ bụng là gì ?",1
"Tinh hoàn bình thường ở trẻ phát triển như thế nào ?","Tinh hoàn ẩn ở trẻ hình thành như thế nào ?",1
"Tinh hoàn bình thường ở trẻ phát triển như thế nào ?","Tinh hoàn ẩn là bệnh lý gì ?",1
"Tinh hoàn bình thường ở trẻ phát triển như thế nào ?","Biến chứng của bệnh lý tinh hoàn trong ổ bụng là gì ?",1
"Tinh hoàn ẩn ở trẻ hình thành như thế nào ?","Tinh hoàn ẩn là bệnh lý gì ?",1
"Tinh hoàn ẩn ở trẻ hình thành như thế nào ?","Biến chứng của bệnh lý tinh hoàn trong ổ bụng là gì ?",1
"Tinh hoàn ẩn là bệnh lý gì ?","Biến chứng của bệnh lý tinh hoàn trong ổ bụng là gì ?",1
"Thưa bác sĩ bệnh u sọ hầu được điều trị như thế nào ạ?","Điều trị u sọ hầu có đơn giản không ?",1
"Thưa bác sĩ bệnh u sọ hầu được điều trị như thế nào ạ?","Phương pháp phẫu thuật u sọ hầu là gì ?",1
"Thưa bác sĩ bệnh u sọ hầu được điều trị như thế nào ạ?","Phẫu thuật u sọ hầu có lấy được hết khối u không ?",1
"Điều trị u sọ hầu có đơn giản không ?","Phương pháp phẫu thuật u sọ hầu là gì ?",1
"Điều trị u sọ hầu có đơn giản không ?","Phẫu thuật u sọ hầu có lấy được hết khối u không ?",1
"Phương pháp phẫu thuật u sọ hầu là gì ?","Phẫu thuật u sọ hầu có lấy được hết khối u không ?",1
"Thưa bác sĩ các triệu chứng của bệnh u sọ hầu là gì?","khối u sọ hầu có anh hưởng đến chức năng thị giác không ?",1
"Thưa bác sĩ các triệu chứng của bệnh u sọ hầu là gì?","Bệnh u sọ hầu có ảnh hưởng đến hệ nội tiết không ?",1
"Thưa bác sĩ các triệu chứng của bệnh u sọ hầu là gì?","Bệnh U sọ hầu có ảnh hưởng đến ham muốn tình dục không ?",1
"khối u sọ hầu có anh hưởng đến chức năng thị giác không ?","Bệnh u sọ hầu có ảnh hưởng đến hệ nội tiết không ?",1
"khối u sọ hầu có anh hưởng đến chức năng thị giác không ?","Bệnh U sọ hầu có ảnh hưởng đến ham muốn tình dục không ?",1
"Bệnh u sọ hầu có ảnh hưởng đến hệ nội tiết không ?","Bệnh U sọ hầu có ảnh hưởng đến ham muốn tình dục không ?",1
"Thưa bác sĩ, bệnh u sọ hầu có nguy hiểm không ạ?","U sọ hầu là gì ?",1
"Thưa bác sĩ, bệnh u sọ hầu có nguy hiểm không ạ?","Bệnh  U sọ hầu có để lại di chứng không ?",1
"Thưa bác sĩ, bệnh u sọ hầu có nguy hiểm không ạ?","Những yếu tố nào làm tăng mức độ nặng của bệnh ?",1
"Thưa bác sĩ, bệnh u sọ hầu có nguy hiểm không ạ?","Vị trí thường gặp của khối u sọ hầu là ở đâu ?",1
"U sọ hầu là gì ?","Bệnh  U sọ hầu có để lại di chứng không ?",1
"U sọ hầu là gì ?","Những yếu tố nào làm tăng mức độ nặng của bệnh ?",1
"U sọ hầu là gì ?","Vị trí thường gặp của khối u sọ hầu là ở đâu ?",1
"Bệnh  U sọ hầu có để lại di chứng không ?","Những yếu tố nào làm tăng mức độ nặng của bệnh ?",1
"Bệnh  U sọ hầu có để lại di chứng không ?","Vị trí thường gặp của khối u sọ hầu là ở đâu ?",1
"Những yếu tố nào làm tăng mức độ nặng của bệnh ?","Vị trí thường gặp của khối u sọ hầu là ở đâu ?",1
"Ngày càng có nhiều người bị đột quỵ não. Bác sỹ có thể tư vấn giúp tôi những dấu hiệu nhận biết đột quỵ được không ạ?","Đột quỵ có nguy hiểm không ?",1
"Ngày càng có nhiều người bị đột quỵ não. Bác sỹ có thể tư vấn giúp tôi những dấu hiệu nhận biết đột quỵ được không ạ?","Khi nghi ngờ đột quỵ não, người bệnh nên làm gì ?",1
"Ngày càng có nhiều người bị đột quỵ não. Bác sỹ có thể tư vấn giúp tôi những dấu hiệu nhận biết đột quỵ được không ạ?","Phương pháp nhận biết dấu hiệu đột quỵ là gì ?",1
"Ngày càng có nhiều người bị đột quỵ não. Bác sỹ có thể tư vấn giúp tôi những dấu hiệu nhận biết đột quỵ được không ạ?","Yếu tố nguy cơ trong bệnh đột quỵ là gì ?",1
"Đột quỵ có nguy hiểm không ?","Khi nghi ngờ đột quỵ não, người bệnh nên làm gì ?",1
"Đột quỵ có nguy hiểm không ?","Phương pháp nhận biết dấu hiệu đột quỵ là gì ?",1
"Đột quỵ có nguy hiểm không ?","Yếu tố nguy cơ trong bệnh đột quỵ là gì ?",1
"Khi nghi ngờ đột quỵ não, người bệnh nên làm gì ?","Phương pháp nhận biết dấu hiệu đột quỵ là gì ?",1
"Khi nghi ngờ đột quỵ não, người bệnh nên làm gì ?","Yếu tố nguy cơ trong bệnh đột quỵ là gì ?",1
"Phương pháp nhận biết dấu hiệu đột quỵ là gì ?","Yếu tố nguy cơ trong bệnh đột quỵ là gì ?",1
"Bác sỹ cho tôi hỏi có các phương pháp phẫu thuật thoát vị đĩa đệm cột sống cổ nào ạ?","Phương pháp Phẫu thuật thoát vị đĩa đệm cột sống cổ bằng nội soi có ưu điểm gì ?",1
"Bác sỹ cho tôi hỏi có các phương pháp phẫu thuật thoát vị đĩa đệm cột sống cổ nào ạ?","Phương pháp phẫu thuật thay đĩa đệm nhân tạo lối trước được áp dụng khi nào ?",1
"Bác sỹ cho tôi hỏi có các phương pháp phẫu thuật thoát vị đĩa đệm cột sống cổ nào ạ?","Phương pháp phẫu thuật thoát vị đĩa đệm lấy bỏ đĩa đệm có ưu điểm gì ?",1
"Phương pháp Phẫu thuật thoát vị đĩa đệm cột sống cổ bằng nội soi có ưu điểm gì ?","Phương pháp phẫu thuật thay đĩa đệm nhân tạo lối trước được áp dụng khi nào ?",1
"Phương pháp Phẫu thuật thoát vị đĩa đệm cột sống cổ bằng nội soi có ưu điểm gì ?","Phương pháp phẫu thuật thoát vị đĩa đệm lấy bỏ đĩa đệm có ưu điểm gì ?",1
"Phương pháp phẫu thuật thay đĩa đệm nhân tạo lối trước được áp dụng khi nào ?","Phương pháp phẫu thuật thoát vị đĩa đệm lấy bỏ đĩa đệm có ưu điểm gì ?",1
"Các triệu chứng của thoát vị đĩa đệm cột sống cổ là gì?","Cơn đau do thoát vị đĩa đệm cột sống cổ biểu hiện như thế nào ?",1
"Các triệu chứng của thoát vị đĩa đệm cột sống cổ là gì?","Bệnh thoát vị đĩa đệm cột sống cổ có ảnh hưởng đến chức năng vận động hay không ?",1
"Cơn đau do thoát vị đĩa đệm cột sống cổ biểu hiện như thế nào ?","Bệnh thoát vị đĩa đệm cột sống cổ có ảnh hưởng đến chức năng vận động hay không ?",1
"Nếu không được chữa trị kịp thời, bệnh lý túi thừa đại tràng sẽ gây ra biến chứng gì, thưa bác sĩ?","Bệnh túi thừa đại tràng nếu không được điều trị có nguy hiểm không ?",1
"Nếu không được chữa trị kịp thời, bệnh lý túi thừa đại tràng sẽ gây ra biến chứng gì, thưa bác sĩ?","Những biến chứng của bệnh lý túi thừa đại tràng có cần can thiệp ngoại khoa không ?",1
"Bệnh túi thừa đại tràng nếu không được điều trị có nguy hiểm không ?","Những biến chứng của bệnh lý túi thừa đại tràng có cần can thiệp ngoại khoa không ?",1
"Thưa bác sĩ, làm cách nào để chẩn đoán bệnh lý túi thừa đại tràng","Các xét nghiệm cận lâm sàng nào giúp chẩn đoán bệnh lý túi thừa đại tràng ?",1
"Thưa bác sĩ, làm cách nào để chẩn đoán bệnh lý túi thừa đại tràng","Các phương pháp chẩn đoán hình ảnh có chẩn đoán được bệnh túi thừa đại tràng không ?",1
"Thưa bác sĩ, làm cách nào để chẩn đoán bệnh lý túi thừa đại tràng","Nội soi đại tràng có phát hiện được bệnh túi thừa đại tràng không ?",1
"Các xét nghiệm cận lâm sàng nào giúp chẩn đoán bệnh lý túi thừa đại tràng ?","Các phương pháp chẩn đoán hình ảnh có chẩn đoán được bệnh túi thừa đại tràng không ?",1
"Các xét nghiệm cận lâm sàng nào giúp chẩn đoán bệnh lý túi thừa đại tràng ?","Nội soi đại tràng có phát hiện được bệnh túi thừa đại tràng không ?",1
"Các phương pháp chẩn đoán hình ảnh có chẩn đoán được bệnh túi thừa đại tràng không ?","Nội soi đại tràng có phát hiện được bệnh túi thừa đại tràng không ?",1
"Thưa bác sĩ, triệu chứng của bệnh túi thừa đại tràng là gì ạ?","Bệnh túi thừa đại tràng có biểu hiện rõ ràng không ?",1
"Thưa bác sĩ, triệu chứng của bệnh túi thừa đại tràng là gì ạ?","Bệnh túi thừa đại tràng thường được phát hiện như thế nào ?",1
"Thưa bác sĩ, triệu chứng của bệnh túi thừa đại tràng là gì ạ?","Triệu chứng của bệnh viêm túi thừa đại tràng cấp tính là gì ?",1
"Thưa bác sĩ, triệu chứng của bệnh túi thừa đại tràng là gì ạ?"," Đau bụng thường ở vị trí nào trong bệnh viêm túi thừa đại tràng ?",1
"Bệnh túi thừa đại tràng có biểu hiện rõ ràng không ?","Bệnh túi thừa đại tràng thường được phát hiện như thế nào ?",1
"Bệnh túi thừa đại tràng có biểu hiện rõ ràng không ?","Triệu chứng của bệnh viêm túi thừa đại tràng cấp tính là gì ?",1
"Bệnh túi thừa đại tràng có biểu hiện rõ ràng không ?"," Đau bụng thường ở vị trí nào trong bệnh viêm túi thừa đại tràng ?",1
"Bệnh túi thừa đại tràng thường được phát hiện như thế nào ?","Triệu chứng của bệnh viêm túi thừa đại tràng cấp tính là gì ?",1
"Bệnh túi thừa đại tràng thường được phát hiện như thế nào ?"," Đau bụng thường ở vị trí nào trong bệnh viêm túi thừa đại tràng ?",1
"Triệu chứng của bệnh viêm túi thừa đại tràng cấp tính là gì ?"," Đau bụng thường ở vị trí nào trong bệnh viêm túi thừa đại tràng ?",1
"Tôi hay bị tê chân, căng bắp chân, chuột rút… đó có phải đó là biểu hiện của bệnh suy giãn tĩnh mạch chân không ạ?","Triệu chứng của bệnh suy giãn tĩnh mạch là gì ?",1
"Tôi hay bị tê chân, căng bắp chân, chuột rút… đó có phải đó là biểu hiện của bệnh suy giãn tĩnh mạch chân không ạ?","Tỷ lệ người mắc bệnh suy giãn tĩnh mạch là bao nhiêu ?",1
